August_4,March_5,August_8,November_5,April_6,May,November_8,May_9,March,August_9,July_3,May_8,December_3,April_7,June_2,January_4,December_2,November_4,May_5,December_4,April_2,April_4,April_8,August,August_7,March_7,November_6,June,August_3,March_3,August_10,June_3,April_5,August_6,August_11,November_7,July_2,April,May_6,November_2,May_3,November,December,August_5,March_2,February_2,November_3,April_3,January_3,January_2,June_4,March_6,April_9,June_5,May_4,March_4,May_2,February,August_2,February_3,January,May_7,September,December_5,July
-0.6496420625351739,0.6323835743915844,0.06331805188908432,1.0191147527085813,-0.5187927760367116,0.579671444837385,0.3748572773541962,-0.2362564467187937,-0.45123868665476013,-0.0012913611917946544,-0.12489275971094871,-0.7211498303560813,0.4282218976808464,-0.40114445475892463,-0.46900082190757764,-0.08700037542575366,-0.22516429607214966,-0.44440707161735793,-0.20752486354222469,-0.6050867373167323,-0.33696959017368844,0.017538071776557352,0.1987739017764431,0.00868298748472647,-0.9853595546054672,-0.31967268068087684,-0.5275982713116194,-0.7910246984081616,-0.10078521219278908,-0.18829525618862356,0.7424352121262964,0.610919233371839,0.3849777403741136,-0.7431415019550793,-0.5471880091807403,-0.2801905800542829,-0.5662001451524624,0.07647034405692664,0.32466908019569785,-0.04162059050667208,-0.7276913434211023,-0.5952552881669034,0.22815385757776543,0.3468232094325338,0.36256374534359304,-0.005515481186280247,-0.10826188748471424,0.08813784809384784,-0.01447993706428433,0.1850254739698331,0.48388323758577306,0.7344740179616001,-0.8327794799189039,0.5099126954204832,0.12565291727182337,-0.37252484992279156,-0.7027250703432797,-0.5536878120527225,0.3249360529105482,-0.3650364184483366,-0.38632193178724566,-0.3749195948114226,0.2553642456364806,-0.7693994107819577,0.6921473738755713
-0.869427241968785,0.456598268670342,-0.03480114350050818,0.373050484134075,-0.634049936114905,0.2626335700421932,0.31873480023287537,-0.08988468831153837,-0.7385373881916845,-0.2218318293007891,-0.20141519407741534,-0.7842171515287781,0.4404423222020784,0.3267915568008882,-1.0896233084727294,0.3888429137464723,-0.211484900053989,0.19356934767812,0.023888284462451285,-0.33231229109972094,-0.3005513176682588,0.1046033867955985,0.43063874993791507,-0.41667588511334236,-0.6597998084175787,-0.31361164705680455,-0.46077299983351555,-0.6582799475616496,0.322187734047139,-0.41224131932974184,-0.14051148466668734,0.17099315920516345,0.4707992735538581,-0.4565768300027189,-0.6708957004953386,-0.9173583181173696,-0.1811225305472722,-0.0411871557108944,0.6406595011922945,0.29535594991596675,-0.5988222442427508,-0.7027928799661072,-0.17081808216684366,0.40604860977272994,0.12954488851440774,0.5649955229683391,-0.24366244266015594,-0.2918810766792309,0.07060441884431895,0.14902222613650798,0.10858673203375392,0.310815807086846,-0.6920990703823316,0.31891053766377936,-0.12777110792599197,-0.5656720903213167,-0.1408102612667565,-0.08016277693795462,0.7493797445829515,-0.17931225297820205,-0.5799724547227348,-0.17303901646187497,0.3676377704130451,-0.4139728722384155,0.19577668225388103
-0.9237962276473699,0.5367213567521709,0.07963879615079453,0.4882965194390415,-0.1671989151027865,0.6526904632019654,0.510361864788415,-0.3955446956047703,-0.3565000601265918,-0.378696835208598,-0.32873835282559943,-0.7073140350477831,0.37751907563053994,-0.1162898502135118,-0.5717223860323225,0.41586698807779876,-0.10023522526411632,0.14484001581167538,-0.16492756307270814,-0.6950824137634662,-0.26208478599628504,0.14541829878533727,0.15988248502830651,-0.10766550794994317,-0.9515897100758641,-0.3996674308298135,-0.35175696181954974,-0.9543123019801633,0.3778731149796055,-0.3597941068452255,0.4739604072248095,0.5199693212774505,0.07002511357699426,-0.5047761824177409,-0.7199929089020322,-0.7217638490433942,-0.7106446185246512,0.03524594651745392,0.3463415981502279,-0.15675516368108494,-0.669319523316045,-0.12124185529145227,0.35469023459731003,0.18727222321103226,0.1372104168219888,-0.15772975010207413,-0.021154149572626877,0.24427931963129118,0.46487170815868417,0.2811937993594833,0.4157772968197307,0.9360664342996303,-0.437290684547997,0.27114204149610005,-0.3505032136586853,-0.9610409511881816,-0.32755534282230614,-0.11741472582419656,0.23528130244006867,0.12166186044469525,-0.250938423391048,-0.2065617607237053,0.7489798165346513,-0.45635754747826124,0.34730528749174633
-0.8028440013711736,0.5792416160409701,-0.14210046886852512,0.7286311098527902,-0.5265922004263716,0.5268193214330251,0.43179175139197185,0.22544534101923408,-0.26609450595657647,-0.13503247771268,-0.1921728374590398,-0.8418178408790213,0.011669530210621816,0.03349120701117024,-0.7187621226761366,0.5423927038422788,-0.4431131367179671,0.02702241969727545,-0.16817035040525308,-0.5456261485789908,-0.47174764792257146,0.2129883960032233,0.25323920923063825,-0.2082684378795731,-0.6127555242690379,-0.36847027601921,-0.5927587719079026,-0.9648439562241584,0.4174289123286772,-0.21001789866861043,0.16252299987425078,0.5357717359735888,0.587781472106663,-0.05066679105466347,-0.6981000412082595,-0.8955381680699946,-0.38037185296959647,0.2626743136673874,0.012432962933908713,0.3883949682944999,-0.9532241300358234,-0.1943059601574348,0.3224145461952704,0.19246689032728967,0.5072645234061351,-0.2812187251093866,-0.10537330437734943,0.18731396240627282,0.067377920706141,0.2503222635876976,0.7008883330388618,0.3784454657607697,-0.8679683915658135,0.36321918644688195,-0.36773971258985233,-0.5062268301394547,-0.5794285243836917,-0.11016615580526914,0.8755768616206228,-0.06837111748153823,0.3577507626333754,-0.4495708872036883,0.4488393009573623,-0.6578632532190016,0.20219084361752354
-0.3457601048564375,0.11903629922922451,-0.22531317781326948,0.8604427815431165,-0.6187787149506567,0.23908520692313112,0.21115907740063788,-0.3775255621938953,-0.5571588970774106,-0.12994333366788782,-0.5478198270297363,-0.7958376629979486,0.10866297455586603,0.16273745116267407,-1.1373849955179145,0.03109788298089368,-0.4769325407346076,-0.29676451147782273,0.08547328932673817,-0.40992584963931344,-0.5731183326491751,0.32969568096953356,0.5382899069299356,-0.46051331670108386,-0.5791715164426007,-0.2542561361434346,-0.8099727468959674,-0.9424065595075085,0.7050640049813588,-0.051206497024106644,0.5130999412470441,0.3829378050300816,0.801630714454097,-0.1446102110668957,-0.32069961833286537,-0.4318138877427395,-0.410423023082078,0.002194046623296154,0.019048731168040983,-0.33360528012900836,-0.8152185572197529,-0.2362082479629773,0.5634142257673641,0.2772540853108965,0.725984369414188,-0.18346987844726953,0.13098115697804857,0.01880417703310768,-0.16307220571935202,0.29281176674822446,0.20605143009112117,0.40316049629722006,-0.4436616739711447,0.7557283626966493,-0.029718852529766197,-0.1631178785924655,-0.2658618814645854,-0.8226589343055867,0.6855459892173795,-0.5417648666331157,-0.19066586452214304,-0.33970958751915287,-0.15956567799042376,-0.3541078067822014,0.25020127090512234
-0.8425132167245784,0.30150348550431727,0.04684200535401223,0.009546399722858999,-0.1729501137315066,0.414200730248899,0.8166254320577614,-0.1234870566061034,-0.637621405098582,-0.4163201835874933,-0.13124690633051328,-0.8013389000806097,0.08062993308370449,-0.2953802975219288,-0.8214575693579409,0.15265594115484726,-0.45254340487418987,-0.18177598746722148,0.16779454403324068,-0.67348362044117,0.0015657933393382131,0.2620809746089927,0.021240682624744545,0.13419108930397017,-0.6386966428850259,-0.4763644904700925,-0.5236705443296414,-0.7753095701700461,0.42917200555749346,-0.2517883231599468,1.0298121851029145,0.31734001391281325,0.07165738379853616,-0.42016222575247936,-0.5682887427557537,-0.4994525468275455,-0.39878059240401037,0.3238335456153721,0.27279798494198076,0.06076437084257477,-0.3500065330501372,-0.22036641595746848,-0.012691970037324439,0.06567425168699974,0.38676972259914305,0.3902291298778356,-0.4585504722113255,0.24158422943745256,0.33535184875661456,0.33861846169667925,0.8829317395245547,0.822260798716765,-0.14304101668669114,-0.23268694617667796,-0.4154461377931943,-0.4950891638697048,-0.4442916364859231,0.09454792738057273,-0.22967740510893297,-0.2075066828515676,-0.4309480962433675,-0.1459796220590447,0.25563200429344235,-0.7624451052159469,0.17139815143857606
-0.929642164056681,0.06792751508170902,-0.10770343465621536,0.9523171342457314,-0.4158191268833432,0.6352980712276821,0.3027931578946919,0.10940946337276383,-0.452972854357174,-0.3702502218132604,-0.6453765925099045,-0.8702029602294347,0.5767004131508859,-0.4067086189770691,-0.9028385159240098,-0.2827551005302349,-0.04954300871547193,0.007428299921928408,-0.2591281569450073,-0.45077510053939396,-0.028305464267254502,-0.1616727503235751,0.3829602015957891,-0.14989263760897806,-0.7214283021853628,-0.617018403171677,-0.3573331493739506,-0.9447239672594234,0.16404284422828722,-0.19012303494491814,0.6812313106751793,0.5316336379393276,0.8386271365586628,-0.11784384304765744,-0.7377687004304865,-0.408151701983157,-0.40321799179708534,0.17446568113366653,0.3622480857662594,-0.07849494537423166,-0.9303157037161633,0.14638811471265295,0.11873766125492306,0.3937338007725836,0.5239063882023789,0.5427229546641246,-0.11376202032375635,0.2991937352772764,-0.6103447396191566,0.119189471526673,0.4095929717015434,0.4926762995198382,-0.3841561114395939,0.33586357936802047,-0.08595418976594968,0.03933923367816093,0.09491179427946694,-0.28121295128713714,0.3774191064612001,-0.5332418660107219,0.33293036151753286,-0.37286294869105974,0.1569741714077259,-0.6377169368314227,0.28389621305914137
-0.6134272228724562,0.6037406481902228,-0.18951273446380884,0.34381027347611726,-0.21834718487672822,0.7157068164043215,0.309171168338617,0.16201358448272285,-0.4906601169628978,-0.4561530906403742,-0.23642675159717225,-1.177604449069713,0.10083402148103775,-0.30658397916887625,-0.9834071178717242,0.18698482825705434,-0.20642812335901828,-0.2639139002384975,-0.2162723462206232,-0.5156334706223445,-0.4803704278150932,0.07864680404991906,0.06989042049472077,-0.5889860807384103,-0.6040538054679734,-0.49286113399724685,-0.396954456949971,-0.966023645221692,0.4983974080058876,-0.2481136053347951,0.5946349271626612,0.4591436105153687,0.4138273956851898,-0.40638014231293607,-0.4039472936969381,-0.675707085911029,-0.20705624158279956,0.19547841363946777,0.07993469503847594,0.31247227326863325,-0.5373908950938886,-0.2596220798782274,0.24882125929007243,0.39670240374935534,0.4031811112168659,0.26421906219409824,-0.10964586568082241,0.17556623611901445,0.5161387620597552,-0.06384252664465569,0.05377682559733585,0.7421735367073997,-0.2669229319406855,0.17014849143540686,0.006479958055147422,-0.7096147079637676,-0.49848713746534346,-0.2844292395504414,0.6344999705520812,-0.2764262054970641,-0.0382604453693378,-0.44718641438726303,0.30800279515644674,-0.3352157294280246,0.6004561985676078
-0.6370915231396683,0.14347565448618743,-0.22156026907335014,0.35719398709255823,-0.4390968869050582,0.110079906547728,0.10766824047606713,-0.12843321198118682,-0.6033323101617672,-0.4985469449280655,0.09864215378183505,-0.554258111827214,0.02190487378395589,0.1419048049480947,-0.9381604402583739,0.19568362515014798,-0.35959680363320157,-0.18823741605495115,0.10335972609356703,-0.6598385144831883,-0.5909665492092651,-0.2956034800263764,0.31300265855624726,-0.23286260846578602,-0.6377675762287272,-0.10824833636282266,-0.7207765508444866,-0.7925251454117026,0.7014855633041498,-0.10129411668370661,0.18191431424250665,0.08665753970421441,0.7435647308610895,0.14852439874332177,-0.4469104837165599,-0.35952115066435764,-0.31554646550891285,-0.029674393650307464,0.15280308798112663,-0.10194788723943926,-0.9756928049343342,-0.39457774673192186,0.1436167942804925,0.4272584084777678,0.53480113784421,-0.31753140701447014,-0.32668314568160994,0.17294717489310174,-0.189916855841274,0.4274881391645539,0.20753278655770668,0.565974450043777,-0.7538383842825183,0.40054306019196473,-0.0617668210009223,-0.17249512316834423,-0.6247208858328593,-0.34628702303574,0.7542521306473542,-0.11019928405010665,0.1656231552209054,-0.3727341231256141,0.03284957356438829,-0.793680117107816,0.511543403417029
-0.5053792514857658,-0.03817059331721222,-0.19080602435194874,0.7332839380215761,-0.3378688854264207,0.229253301801749,0.2899478591409519,0.08862126820769517,-0.8710391378804311,-0.8576682602106613,0.24696098495588956,-0.6786134896344957,0.2824130872534445,0.1581986882101408,-0.9073973412064641,-0.012503933545018678,0.35169189856299643,-0.43264871983104924,0.03914046201632228,-0.7339960105536952,-0.6862523702579387,-0.32342095866160386,0.585571759340485,-0.2470886801191628,-0.7680728439829098,-0.5520463913441767,-0.7400489068436634,-0.8120264195103242,0.7988973607253068,-0.17922615173921796,-0.0467846882620971,0.32592656583833635,0.1480985675547486,-0.06712901145094631,-0.4181071500649388,-0.15239595069449344,-0.4603677785835611,0.16323538959476405,0.1982490267534321,0.1783950554360731,-0.18038018983196724,-0.7740921072598521,0.3644958303582464,0.43370514200853344,0.5347284139693931,0.14798359346833617,-0.2941675648406363,-0.34460126944175873,0.20754939397318115,0.4184541855225426,0.22180535179466163,0.8627075960283956,-0.9659267128054205,0.42175764125884163,-0.18078938006649542,-0.442298258045889,-0.1042287087040688,-0.018559101983609785,0.4572874989400164,-0.43660603190408503,-0.11512425406248616,-0.7757019010608568,0.36426877363224414,-0.29773435372503654,-0.013392460994680132
-0.9371312809355428,-0.16395605434248134,-0.2724737549237075,0.5360782674318246,-0.2826919154520636,0.7401299951985341,0.6634767296206027,0.21062958149408598,-0.48102624317058157,-0.595904694389979,0.06343917290310044,-0.45830215788334727,0.2475531125219862,-0.27354750472256933,-0.8546107981167387,0.2269333604232082,-0.20451467535587065,-0.03540117870820944,-0.057870721729485854,-0.2288595756332022,0.1804766409734394,-0.1822871377194515,0.4320444222860851,-0.5505018679155093,-0.668644196478344,-0.4688079899241179,-0.5077931258052691,-0.8557311038809429,0.6954666178457238,-0.36858901201325883,0.8242640853923248,0.4118570283038852,0.4683842406947151,-0.3650824541510205,-0.2792504287466257,-0.22801486144992633,0.16038429324298617,0.3253071134561917,0.3191313250416656,-0.027833458732421643,-0.7028310097528057,-0.2423239315113336,-0.42188023191193175,0.5052631334543981,0.18917335462256715,0.2889861560820588,-0.4711527389203012,-0.21253355937499394,0.37339735939475366,0.08889916289686361,0.23386215950789796,0.7024725883497854,-0.8834319741608934,0.6087925184628823,-0.39889095900976596,-0.8888046419010238,-0.3864785603703659,0.2254458828462737,0.44556522785549835,-0.33644739840994314,-0.14566591897923742,-0.36330404978022623,0.7233598424636877,-0.8756848090920072,0.4887880540134784
