March_7,May_8,April_6,October_7,March_6,October_6,May_2,April_13,April_7,April_10,April_3,May_7,August_4,June_2,November_4,May_6,October_5,April_11,July_4,August_3,April,May,August,May_4,November_6,November_2,March_3,March_5,April_2,July,November_3,October_3,March_4,April_5,May_3,March_2,October_8,November_5,October_4,April_8,April_9,December_2,March,March_8,February,April_12,October_2,October,September_2,June_4,July_2,August_2,March_9,June_5,June,November,May_5,September_3,January,December_3,June_3,July_3,September,December,April_4
0.8852342091688482,-0.9198313929124097,-0.1039348545876448,0.1925531892128972,-0.015147760057803591,0.09527264347743761,0.3793044593046056,0.20169903308108628,-0.5174769776038897,0.03388625309015511,-0.2558789853233686,-0.4521057785686594,0.6000159769532644,0.8334599501214582,-0.14719585564708934,-0.4183441150428154,-0.08067442242743236,0.8585098526806603,0.07098353706339056,-0.855820772958413,0.4823965254851922,-0.09424184355399909,-0.7725298476411773,-0.23964443491287074,0.372215920323563,-0.32554172259798364,-0.6486611414054827,-0.35392707922370503,-0.238363952943143,0.1533636481700998,0.7811264148970664,0.7684146969335602,-0.8069299942444225,-0.1025660525387432,0.10730958748680056,0.0545909979149579,-0.7887302996234047,-0.13688355349912185,-0.1115899492350928,0.4404130433036102,-0.15259664048306665,0.20732509060924975,0.08950536336481522,0.20464228546729296,0.5424981471278549,-0.23873043854546694,0.20894957556987392,0.09907372257221074,-0.019003483607981195,0.14645077758867875,-0.13876369540151764,-0.25244414083484296,-0.021929130342956266,-0.602827891073882,0.07568292408998417,-0.06360739961298158,-0.769915491404423,0.05761832474377636,-0.1954243895591373,0.15081828686303392,-0.09068858541106038,0.6484054714891314,-0.19070448285205155,0.37925674837190093,-0.186841122034053
0.5572017499704955,-1.201435772867061,-0.3481951438356614,0.1310526447387674,0.022882587452566078,0.16014573830970802,-0.32032957651573984,0.04851870212581742,-0.5459104425752417,0.041222864159603335,-0.30464735938768317,-0.313123392594169,0.10821377695840552,0.3791019806981624,0.11526619838369262,-0.23688785449506045,0.2552738630364214,0.282806021840263,0.7009036909460343,-1.0726537665791198,0.17887515595422443,-0.012025372016704297,-0.9192676527170418,-0.9169433547002422,0.2504684064302559,-0.12598384368883575,-0.024826927900536075,-0.34515621098331384,0.033776448909596565,-0.05878157837493213,0.21511855555851073,0.6345011608153999,-0.7707419378534248,0.17405118017453125,-0.15300023504854493,0.03269747808762951,-0.9588425741908793,-0.18294511784921164,-0.3312889238460323,0.27540824968581584,-0.2688664637423065,0.025258626894336,0.2824126947859274,0.32063651839749974,0.13399762901585408,-0.5378061009999692,0.3477366064844708,0.07459558669736757,-0.014810028843414202,0.5899145374529567,-0.010165981712073308,0.728198011956174,-0.05701986560394828,-0.22008436877686888,-0.18299898661398822,0.2317224028278078,-0.614342290802105,0.21012935857346787,0.328771690444311,0.2793268235674833,0.1852969369696255,0.987091795807278,-0.5097180539104872,0.14405456705646547,0.034161246584673885
0.6860116585618348,-0.43603708363605215,-0.2969087189529223,-0.031763450847833774,0.0782698405602252,0.19152799124742403,0.20113259067976808,-0.26554065680037825,-0.5642351300591036,-0.26560607618283616,-0.5122860271638071,-0.32466749396346717,0.5819669995597814,0.6227470875172727,0.01665443146038046,-0.13768124088331668,-0.24900057029425707,0.3140086877559885,0.1834606339544712,-0.7107477223608671,0.48172234274077197,0.23275071825430754,-0.7710081786400863,-0.22606586568027545,0.6807707743127672,-0.23976929365635158,-0.33979500063075563,-0.1736840754925828,0.19442485732224724,-0.014325395374451294,0.4079742053122996,0.4535357271126208,-0.19636849123312547,-0.1089062957923161,-0.1540355165198293,0.11118596436921857,-0.9055177097617394,-0.3316765148221479,-0.0729325860223831,0.29569221249812555,-0.09653535562350463,0.07510941070892765,0.4061103737059894,0.4554602185524381,0.08556139948039075,-0.36409061253155695,0.09809587071764903,0.1551090335068247,-0.12223963574958878,0.5611879720934749,0.010146829390745987,-0.554697172676841,-0.023778586003163515,-0.18790852736223324,0.15049303070160291,0.0647574055973924,-0.838766420195988,0.029962289284395455,-0.3196669892859858,0.41400070788738164,0.23979438219036522,0.830595687887315,-0.4857939219333378,0.2764146280231849,0.12265580976073341
0.7294691825787674,-0.4118443131525003,-0.21823949855183963,0.2122346923649842,-0.11574577598923166,0.42494386312546917,0.45237652044291904,-0.04100469638429478,-0.7783428522818068,0.2692737385046336,-0.29681641809174736,-0.25531703473992684,0.22949427299586803,0.5974634961860287,0.3987299168491262,0.026288599048104225,-0.3207466010832965,0.6145028373694698,0.9781930959205721,-0.7117177409909043,0.46499674019675274,-0.1503568262609391,-0.7638521854628583,0.0034725732947256394,1.12252906511228,-0.38174909650426403,-0.0978889398767193,-0.33436382850856594,0.2727223483307265,0.18367870493880792,0.628226318241243,0.8254394034535487,-0.449630438594339,0.13721201919081566,-0.14729272795962067,0.15220416770648598,-0.6632794038834843,-0.3513756411773613,-0.43619257560496294,0.05466506806595493,-0.15361501375185735,0.2634650490076197,0.06976163782627225,0.3093778499035778,0.4883484397034871,0.01418604776325283,-0.0840773899599059,0.2143509388148804,0.15723027679491447,0.5369039554958055,0.11657029658046295,-0.2589202547152633,-0.26173137658232654,-0.606627089926806,-0.14660600739262172,0.4586370471817986,-0.9588498398346634,-0.12706842705673918,-0.05256076605736654,-0.12238448970425769,-0.05695159725508929,1.0170034733095448,-0.3858537605613358,0.4908194261998342,0.31769159859405066
0.5389168603239934,-0.8466779238936288,-0.0012751948513815975,0.08072532578165571,-0.06230111077823641,-0.3327849298341836,-0.35528567974201364,-0.07373664602712135,-0.27104505143146707,0.15332284095032145,-0.1118335359415341,-0.5039141587840301,0.21967081009606942,0.3805016782826162,-0.5196879037057689,-0.29170985895819046,6.244034355384898e-05,-0.04440583369402437,0.05027401582911445,-0.8725748845365786,0.3544319932319068,0.13277329390589498,-0.6836683999341422,-0.7823609577788254,0.7609625237643582,-0.028052151221219804,-0.47941054229090985,-0.32284308258335853,-0.41807240657094247,0.3330469134612622,0.7320406288992608,0.6622299728444663,-0.46126212846038717,-0.13662497770102738,-0.013538972716104963,-0.26799527774193094,-0.8374801704454042,-0.22114167715796568,-0.42759279653247684,0.7686262866199296,-0.007650191436885154,-0.15547486284007334,-0.055006182842945416,0.05298262295472432,0.5899758264435555,-0.3958054165768194,0.595302295993345,0.30836301462008203,-0.2670376512364272,0.36422545014841295,0.07919988476423764,0.2579202238131146,-0.5617628696522691,-0.21433667827308764,0.26067374899678647,0.12767644750201346,-0.9785588504576836,-0.04440179684447719,-0.1992687272560158,0.15069890059287022,-0.1603623677729824,0.7200487186139588,-0.47949790293801825,0.614811052697583,-0.05022741544899065
0.7506629311956775,-1.0103431938647596,-0.427952035518285,0.21661823842822245,-0.12957806248801385,0.5533968277085527,-0.07982351992697351,-0.40749388916873525,-0.5079359661681667,-0.2725626225818225,-0.404132938653156,-0.3203596567048312,0.5479521084586144,0.556129070696399,0.2935896344982749,-0.11642210598186978,-0.3558961161931055,0.3975267445629745,0.572272873501463,-0.7600979607189949,0.9068041895464235,0.0032200095309060095,-0.9140327487703824,-0.31446469157522183,0.7701135389293606,-0.7448351306211004,-0.7650190199754324,-0.3844817154782323,0.8343971128143602,0.13176602781233396,-0.02020560145759931,1.004712173274449,-0.48823150977031415,-0.26487627042240386,0.06683754317274049,0.12902377906536056,-0.5118993499941356,-0.5158303805762526,0.053995670955100356,-0.00023373709874244253,-0.13794839618122112,0.02841886914327303,0.2649406956355378,0.2154349929251706,0.157632078467584,-0.48474515068607804,0.2690689206682244,0.16943769925504654,-0.5098056173647746,0.5850435426184211,-0.04997933864313811,0.04999707123694325,0.13870885233557628,-0.2867255865406446,0.37057862750727105,0.04912000156174655,-0.622112413671759,-0.25320954066754503,-0.01157005829993002,0.1983627616906859,0.12252304906104078,0.47509395110752783,-0.1337856687333995,0.21547618761838583,0.23707920892183476
0.6487921506280533,-0.6875738480875047,-0.374005617735098,0.06831040774632724,-0.048696636295184836,0.4366045529069838,0.26825891738079566,-0.030178809204912206,-0.6284005356734927,0.15823726463390228,-0.43302413276034957,-0.18898349191474656,0.49168284159504677,0.7875664556767451,-0.346334941975763,-0.05184536925253662,-0.2259535221733372,0.9110931517865225,0.4125722311089496,-0.686499755823418,0.7341229927771638,0.0028403581842019465,-0.990244753321565,-0.6051186166534566,0.5922176569559454,-0.43982916779247494,-0.133265550818443,-0.5846616183903504,0.3265280878055178,0.39407560827703664,0.8153354917313568,0.7295820817796366,-0.15503348530909938,-0.20623723463062607,0.2619892719896073,-0.24288879712436953,-0.7759512118996175,-0.6130914552663032,-0.30383307555859196,-0.0630526665678223,-0.12659733156568564,-0.007825124585832788,-0.14479864268066606,0.10362751086942709,0.5663627289809945,-0.24154266381666556,0.22515111415933525,0.2189676954463123,-0.03297232959501953,0.4816507240943222,-0.04458574898134893,-0.2036456818433325,-0.3700572374494949,-0.39303595747432624,0.2613070120421784,0.4699500909145994,-0.8391515345427183,-0.23559354541017896,-0.8093108822315118,0.14510132787516505,-0.10350777849942878,0.7755060821270033,-0.712687088729614,-0.27126277109476016,0.11436666669631394
0.7984939887610023,-0.5891188344949954,-0.025360908240251667,0.31399919683295613,-0.060720815751492005,0.2456099799101366,0.2114804632487251,0.19532054517392528,-0.36020920986949756,-0.10912929263945734,-0.2788526045149747,-0.25814087650019146,0.20933546117016938,0.2014747744402831,0.20840289916118143,-0.3728134625672184,-0.40290360268826886,0.0030957033333737227,0.6103543260123512,-0.369298286643269,0.5176464963771659,-0.1700732752867921,-0.5927233834137039,-0.37449213381864455,0.6719234421795001,-0.4408295820899355,-0.4067485899879325,-0.3728018273959868,-0.1110778752428068,0.17522024349376236,0.6032863979638807,0.604501413213432,-0.6293240626885775,0.053570188598858134,0.06574180725498224,-0.027927511546690167,-0.839912686386169,-0.6011484194215152,0.005830678045940521,-0.09523669796954004,-0.13421307052729753,0.09045365584461841,0.18963329268355858,0.09348521652731522,0.4203270925823014,-0.32140743974725894,-0.20536948610773637,-0.10133004854212488,0.005719399650955505,0.5311995118327324,-0.0014905685626732806,0.4804476126878376,0.1291340030101475,-0.23192998703236972,0.1091340861697413,0.1738723290215987,-0.7618392325748269,-0.07909627837485425,-0.428419438888895,0.44426330939375935,-0.026967375303128593,0.6823939188964181,-0.6278804003712974,0.1996451606816413,0.288199853806241
0.4705657990878515,-0.6428449167059385,-0.18037100375761833,-0.332512558108613,0.0022601501898557447,-0.13030510123216027,-0.16880852966933646,-0.26984254608544156,-0.37192171229658555,0.10116473583176296,-0.33443612564440023,-0.44300411990391475,0.3171806326379578,0.6029383462529265,-0.10421233430188998,-0.20773619337552224,-0.4359827284971025,0.4612364177462213,0.2799441605712775,-1.0744843209387451,0.32521175865807994,-0.10441669748699607,-0.43211949007130124,-0.8581998810429707,0.533296226556419,-0.21924926689310026,-0.6323870747941494,-0.5398357975126563,-0.4228543529025891,0.2790375637031624,0.8548966467961661,0.5835096703789165,-0.6571684162602012,-0.2385002199559344,0.37185224999335903,-0.2719218129801355,-0.813689574555542,-0.22740692570963028,-0.5305158503667804,0.07765403293672084,-0.22242261266755545,0.32708500749842745,0.7431548133345885,0.0745765320670213,0.7000595360748444,-0.2570819558806445,0.1509224773466189,0.899964996383121,-0.3190634621912098,0.5014831594195818,-0.1625687185381985,-0.09397386472706509,-0.42638140993545687,-0.41365998693822215,0.41281467381344417,0.16905132286942973,-0.7478722038670891,-0.07148370178869365,-0.6065688860453637,-0.15322405006097725,0.0015813370927384857,0.8434583578326303,-0.48852360938688266,-0.3892053353596505,0.3555533371963274
0.4124749145688064,-0.7003604940208242,-0.11404744051611407,-0.10658761458732073,0.03946948612174761,-0.08176941721990111,0.6487965557042854,-0.06374917928441413,-0.4163506245732515,0.2806999664700933,-0.05511915638242358,-0.6098165559359117,0.0681411794402332,0.5045566604136358,0.042790977213850015,-0.11012118213478765,0.20543983824943757,0.03331310180438327,0.4976087785484614,-1.1373892090841144,0.21698503722781187,0.04020327639334102,-0.6614928488976926,-0.17402182928846222,0.3167630369288484,-0.11482469342255466,-0.5045114543310311,-0.27464149207227484,-0.34243422641377536,0.13315827843019362,0.672018184731854,0.4314757561487724,-0.7487354953115021,-0.722403637015123,0.013734505162052362,-0.0998436806267979,-0.7037279866180531,0.03344158824535196,-0.027778354691738325,0.3305670939933122,-0.10682450667163182,-0.17166204356791517,0.2694054594838533,-0.1231638843717622,0.4499046977559115,-0.5544038886126366,0.08972707817252895,0.7182052075388167,-0.1782288136742991,0.1550001711428058,0.32465711323979574,0.07195363565828417,-0.48959670280729795,-0.34835295871702177,-0.048774956563836916,-0.061620207323480405,-0.6757731035283551,-0.18897341725306993,-0.4186152258726625,0.13988383297101337,0.11175324058797195,1.0189799420313637,-0.5089234103179852,0.42409781503909616,-0.1575402963453469
0.6091842720964644,-0.6506845545077036,-0.15479660251168315,0.21628032199275216,0.3039894963026248,0.3543593678012493,0.29606153152970366,-0.14196759238437742,-0.6115268934291358,-0.3141971729117791,-0.3426960773761136,-0.24000956933712453,0.3049455753521651,0.30717227344644804,-0.08929425346706713,0.2955422980649077,0.07060004945766793,0.462276262706071,0.8067434575135009,-0.6361466818463625,0.48308673625015663,-0.41264464484572605,-0.7771708624550328,-0.3233136345401721,0.4738047257512481,-0.1216508523083441,-0.36462846895824813,-0.4716353285132686,0.10545728028403002,0.30988893604400664,0.36731788093280077,0.6305760532063209,-0.7996663133409558,-0.1324308783200487,-0.1264274461325594,0.03778645625107485,-0.8069584122560453,-0.35016001012711984,-0.27323122250973003,0.1597756846311636,-0.20067522820641892,0.18285689238002462,-0.018997118257450832,0.5232834783813471,0.22137578332311206,-0.42408157630823545,0.5556154204441834,0.40174052225197066,-0.1824165647973481,0.18539655308300906,0.4527021339877172,0.5190112934958897,-0.1925657172181191,-0.2511693952548754,0.1601445996161419,0.14151143882185233,-1.0248629527460587,-0.278659044994808,-0.4134133189882344,0.20943063589692135,-0.20514380775772312,0.7517564293120607,-0.4909078392413444,0.06456606531246901,0.6126079513202207
